"rowname","MeanDecreaseGini","Rank","Study","RepeatTimes","Fold","FeatureCount"
"Peptostreptococcus_stomatis",2.2177880414374,8,"PRJEB27928",2,2,10
"Gemella_morbillorum",1.29205890803152,10,"PRJEB27928",2,2,10
"Ruminococcus_albus",2.83070870568932,6,"PRJEB27928",2,2,10
"Clostridium_symbiosum",4.1875371915871,4,"PRJEB27928",2,2,10
"Porphyromonas_asaccharolytica",2.74890633665821,7,"PRJEB27928",2,2,10
"Clostridium_clostridioforme",3.34899920583576,5,"PRJEB27928",2,1,10
"Parvimonas_unclassified",5.31847480404069,3,"PRJEB27928",2,1,10
"Anaerotruncus_unclassified",9.30877718443168,1,"PRJEB27928",2,1,10
"Parvimonas_micra",1.9567998746959,9,"PRJEB27928",2,1,10
"Solobacterium_moorei",5.63774482588289,2,"PRJEB27928",2,1,10
"Peptostreptococcus_stomatis",1.96395051455657,8,"PRJEB27928",2,1,10
"Gemella_morbillorum",2.37817350934393,7,"PRJEB27928",2,1,10
"Ruminococcus_albus",5.2574812090123,4,"PRJEB27928",2,1,10
"Clostridium_symbiosum",2.77227902083774,6,"PRJEB27928",2,1,10
"Porphyromonas_asaccharolytica",1.66686445837005,10,"PRJEB27928",2,1,10
"Clostridium_clostridioforme",7.11122113300176,2,"PRJEB27928",1,5,10
"Parvimonas_unclassified",6.5950906128451,3,"PRJEB27928",1,5,10
"Anaerotruncus_unclassified",15.3311947347954,1,"PRJEB27928",1,5,10
"Parvimonas_micra",0.989272402831892,9,"PRJEB27928",1,5,10
"Solobacterium_moorei",6.45058751908067,4,"PRJEB27928",1,5,10
"Peptostreptococcus_stomatis",0.685355948313345,10,"PRJEB27928",1,5,10
"Gemella_morbillorum",1.81637402721921,7,"PRJEB27928",1,5,10
"Ruminococcus_albus",3.40043053402846,6,"PRJEB27928",1,5,10
"Clostridium_symbiosum",3.72613908777374,5,"PRJEB27928",1,5,10
"Porphyromonas_asaccharolytica",1.22408085926026,8,"PRJEB27928",1,5,10
"Clostridium_clostridioforme",3.97019082725314,4,"PRJEB27928",1,4,10
"Parvimonas_unclassified",5.90558165589523,3,"PRJEB27928",1,4,10
"Anaerotruncus_unclassified",7.96743909423505,1,"PRJEB27928",1,4,10
"Parvimonas_micra",3.1858662701475,7,"PRJEB27928",1,4,10
"Solobacterium_moorei",7.19413975154746,2,"PRJEB27928",1,4,10
"Peptostreptococcus_stomatis",1.52109901597347,9,"PRJEB27928",1,4,10
"Gemella_morbillorum",1.07432985884539,10,"PRJEB27928",1,4,10
"Ruminococcus_albus",3.87413597361239,6,"PRJEB27928",1,4,10
"Clostridium_symbiosum",3.92921941094894,5,"PRJEB27928",1,4,10
"Porphyromonas_asaccharolytica",2.95715843796891,8,"PRJEB27928",1,4,10
"Clostridium_clostridioforme",2.32288360322347,8,"PRJEB27928",1,3,10
"Parvimonas_unclassified",5.25608389713595,4,"PRJEB27928",1,3,10
"Anaerotruncus_unclassified",8.36351169869947,1,"PRJEB27928",1,3,10
"Parvimonas_micra",2.19329528010621,9,"PRJEB27928",1,3,10
"Solobacterium_moorei",7.60503454495103,2,"PRJEB27928",1,3,10
"Peptostreptococcus_stomatis",2.03956059665272,10,"PRJEB27928",1,3,10
"Gemella_morbillorum",2.50463876429933,7,"PRJEB27928",1,3,10
"Ruminococcus_albus",5.44992208965128,3,"PRJEB27928",1,3,10
"Clostridium_symbiosum",3.07257600931644,5,"PRJEB27928",1,3,10
"Porphyromonas_asaccharolytica",2.61176830444726,6,"PRJEB27928",1,3,10
"Clostridium_clostridioforme",5.34749159461356,3,"PRJEB27928",1,2,10
"Parvimonas_unclassified",4.7908231826092,4,"PRJEB27928",1,2,10
"Anaerotruncus_unclassified",9.49621108963746,1,"PRJEB27928",1,2,10
"Parvimonas_micra",1.62415926205034,8,"PRJEB27928",1,2,10
"Solobacterium_moorei",6.12701941270913,2,"PRJEB27928",1,2,10
"Peptostreptococcus_stomatis",1.62384794953461,9,"PRJEB27928",1,2,10
"Gemella_morbillorum",2.60463969873415,7,"PRJEB27928",1,2,10
"Ruminococcus_albus",3.55389543485979,5,"PRJEB27928",1,2,10
"Clostridium_symbiosum",3.30031101012495,6,"PRJEB27928",1,2,10
"Porphyromonas_asaccharolytica",1.2119565256869,10,"PRJEB27928",1,2,10
"Clostridium_clostridioforme",2.93473885821018,6,"PRJEB27928",1,1,10
"Parvimonas_unclassified",5.39865539532181,4,"PRJEB27928",1,1,10
"Anaerotruncus_unclassified",6.71542966686683,3,"PRJEB27928",1,1,10
"Parvimonas_micra",1.78430510405804,9,"PRJEB27928",1,1,10
"Solobacterium_moorei",7.30512502705578,2,"PRJEB27928",1,1,10
"Peptostreptococcus_stomatis",2.16533573421718,8,"PRJEB27928",1,1,10
"Gemella_morbillorum",1.32022067284266,10,"PRJEB27928",1,1,10
"Ruminococcus_albus",4.22074324246328,5,"PRJEB27928",1,1,10
"Clostridium_symbiosum",7.48182156901533,1,"PRJEB27928",1,1,10
"Porphyromonas_asaccharolytica",2.47480510160022,7,"PRJEB27928",1,1,10
"Parvimonas_unclassified",4.08445969356978,3,"PRJDB4176",10,5,10
"Peptostreptococcus_stomatis",4.35295723235086,2,"PRJDB4176",10,5,10
"Anaerotruncus_colihominis",3.67314136538538,4,"PRJDB4176",10,5,10
"Parvimonas_micra",0.969768366278208,10,"PRJDB4176",10,5,10
"Gemella_morbillorum",5.20741308856914,1,"PRJDB4176",10,5,10
"Solobacterium_moorei",2.98234258134357,7,"PRJDB4176",10,5,10
"Odoribacter_splanchnicus",3.66710841564579,5,"PRJDB4176",10,5,10
"Alistipes_indistinctus",1.53548495970445,8,"PRJDB4176",10,5,10
"Clostridium_innocuum",1.41485983608444,9,"PRJDB4176",10,5,10
"Lachnospiraceae_bacterium_3_1_46FAA",3.64546446106838,6,"PRJDB4176",10,5,10
"Parvimonas_unclassified",3.93923360113032,4,"PRJDB4176",10,4,10
"Peptostreptococcus_stomatis",4.39529370813579,2,"PRJDB4176",10,4,10
"Anaerotruncus_colihominis",4.71187403249708,1,"PRJDB4176",10,4,10
"Parvimonas_micra",1.0078320509862,9,"PRJDB4176",10,4,10
"Gemella_morbillorum",3.90833382857779,5,"PRJDB4176",10,4,10
"Solobacterium_moorei",2.9431090874293,6,"PRJDB4176",10,4,10
"Odoribacter_splanchnicus",2.74159638819025,7,"PRJDB4176",10,4,10
"Alistipes_indistinctus",1.29679144857026,8,"PRJDB4176",10,4,10
"Clostridium_innocuum",0.958668220837727,10,"PRJDB4176",10,4,10
"Lachnospiraceae_bacterium_3_1_46FAA",4.24519996381511,3,"PRJDB4176",10,4,10
"Parvimonas_unclassified",6.3722089575084,1,"PRJDB4176",10,3,10
"Peptostreptococcus_stomatis",4.18682699836466,2,"PRJDB4176",10,3,10
"Anaerotruncus_colihominis",3.33231691738331,5,"PRJDB4176",10,3,10
"Parvimonas_micra",0.918939515966043,10,"PRJDB4176",10,3,10
"Gemella_morbillorum",2.29894154904264,7,"PRJDB4176",10,3,10
"Solobacterium_moorei",3.95313849413925,3,"PRJDB4176",10,3,10
"Odoribacter_splanchnicus",2.62696501828243,6,"PRJDB4176",10,3,10
"Alistipes_indistinctus",1.42609059520892,8,"PRJDB4176",10,3,10
"Clostridium_innocuum",1.16030896254073,9,"PRJDB4176",10,3,10
"Lachnospiraceae_bacterium_3_1_46FAA",3.71556750371813,4,"PRJDB4176",10,3,10
"Parvimonas_unclassified",4.51631041064231,2,"PRJDB4176",10,2,10
"Peptostreptococcus_stomatis",4.72369978390133,1,"PRJDB4176",10,2,10
"Anaerotruncus_colihominis",2.16519072295991,7,"PRJDB4176",10,2,10
"Parvimonas_micra",1.86431484554867,8,"PRJDB4176",10,2,10
"Gemella_morbillorum",2.8277913634251,4,"PRJDB4176",10,2,10
"Solobacterium_moorei",3.19808604356453,3,"PRJDB4176",10,2,10
"Odoribacter_splanchnicus",2.41981453021908,6,"PRJDB4176",10,2,10
"Alistipes_indistinctus",1.24640709187468,10,"PRJDB4176",10,2,10
"Clostridium_innocuum",1.80209679914447,9,"PRJDB4176",10,2,10
"Lachnospiraceae_bacterium_3_1_46FAA",2.65099045288468,5,"PRJDB4176",10,2,10
"Parvimonas_unclassified",2.39410935339021,7,"PRJDB4176",10,1,10
"Peptostreptococcus_stomatis",2.98392222127692,6,"PRJDB4176",10,1,10
"Anaerotruncus_colihominis",5.42889454525617,1,"PRJDB4176",10,1,10
"Parvimonas_micra",0.590402333049024,10,"PRJDB4176",10,1,10
"Gemella_morbillorum",4.60357981080175,3,"PRJDB4176",10,1,10
"Solobacterium_moorei",3.72249011159107,4,"PRJDB4176",10,1,10
"Odoribacter_splanchnicus",3.1299209073885,5,"PRJDB4176",10,1,10
"Alistipes_indistinctus",0.950179709761834,9,"PRJDB4176",10,1,10
"Clostridium_innocuum",1.43133958316837,8,"PRJDB4176",10,1,10
"Lachnospiraceae_bacterium_3_1_46FAA",4.87988109631082,2,"PRJDB4176",10,1,10
"Parvimonas_unclassified",5.04492766933906,1,"PRJDB4176",9,5,10
"Peptostreptococcus_stomatis",3.27451024088261,4,"PRJDB4176",9,5,10
"Anaerotruncus_colihominis",3.53012742812687,3,"PRJDB4176",9,5,10
"Parvimonas_micra",1.88664302506264,8,"PRJDB4176",9,5,10
"Gemella_morbillorum",2.12075896468545,7,"PRJDB4176",9,5,10
"Solobacterium_moorei",3.77414820798825,2,"PRJDB4176",9,5,10
"Odoribacter_splanchnicus",3.0647892334918,5,"PRJDB4176",9,5,10
"Alistipes_indistinctus",1.62201914024623,9,"PRJDB4176",9,5,10
"Clostridium_innocuum",0.642037711836943,10,"PRJDB4176",9,5,10
"Lachnospiraceae_bacterium_3_1_46FAA",2.77365518452985,6,"PRJDB4176",9,5,10
"Parvimonas_unclassified",3.78019810728134,2,"PRJDB4176",9,4,10
"Peptostreptococcus_stomatis",3.19455356058718,5,"PRJDB4176",9,4,10
"Anaerotruncus_colihominis",3.90524605476921,1,"PRJDB4176",9,4,10
"Parvimonas_micra",1.66934181083924,8,"PRJDB4176",9,4,10
"Gemella_morbillorum",2.06451135509484,7,"PRJDB4176",9,4,10
"Solobacterium_moorei",3.7641351456771,3,"PRJDB4176",9,4,10
"Odoribacter_splanchnicus",3.56025814160913,4,"PRJDB4176",9,4,10
"Alistipes_indistinctus",1.16377120841524,10,"PRJDB4176",9,4,10
"Clostridium_innocuum",1.29951584579521,9,"PRJDB4176",9,4,10
"Lachnospiraceae_bacterium_3_1_46FAA",2.96764890194419,6,"PRJDB4176",9,4,10
"Parvimonas_unclassified",5.45130380227328,1,"PRJDB4176",9,3,10
"Peptostreptococcus_stomatis",3.16310097159735,6,"PRJDB4176",9,3,10
"Anaerotruncus_colihominis",4.10094354677072,3,"PRJDB4176",9,3,10
"Parvimonas_micra",1.35068140758805,9,"PRJDB4176",9,3,10
"Gemella_morbillorum",4.20226811389465,2,"PRJDB4176",9,3,10
"Solobacterium_moorei",3.36818773080148,5,"PRJDB4176",9,3,10
"Odoribacter_splanchnicus",2.99577118105538,7,"PRJDB4176",9,3,10
"Alistipes_indistinctus",1.24746099347662,10,"PRJDB4176",9,3,10
"Clostridium_innocuum",1.56311111337598,8,"PRJDB4176",9,3,10
"Lachnospiraceae_bacterium_3_1_46FAA",4.03107113916648,4,"PRJDB4176",9,3,10
"Parvimonas_unclassified",3.86216073406436,3,"PRJDB4176",9,2,10
"Peptostreptococcus_stomatis",3.38923652079342,5,"PRJDB4176",9,2,10
"Anaerotruncus_colihominis",1.73939794659984,7,"PRJDB4176",9,2,10
"Parvimonas_micra",1.58664818685714,8,"PRJDB4176",9,2,10
"Gemella_morbillorum",4.0464850739665,2,"PRJDB4176",9,2,10
"Solobacterium_moorei",3.76564949149911,4,"PRJDB4176",9,2,10
"Odoribacter_splanchnicus",2.78239239256327,6,"PRJDB4176",9,2,10
"Alistipes_indistinctus",1.41958439513143,9,"PRJDB4176",9,2,10
"Clostridium_innocuum",1.33832223555462,10,"PRJDB4176",9,2,10
"Lachnospiraceae_bacterium_3_1_46FAA",4.07663173749813,1,"PRJDB4176",9,2,10
"Parvimonas_unclassified",4.11800729070762,1,"PRJDB4176",9,1,10
"Peptostreptococcus_stomatis",4.04433375026651,2,"PRJDB4176",9,1,10
"Anaerotruncus_colihominis",3.40657151482628,4,"PRJDB4176",9,1,10
"Parvimonas_micra",1.54063445713317,8,"PRJDB4176",9,1,10
"Gemella_morbillorum",3.01185631062819,5,"PRJDB4176",9,1,10
"Solobacterium_moorei",2.5681350253515,6,"PRJDB4176",9,1,10
"Odoribacter_splanchnicus",3.43844283744342,3,"PRJDB4176",9,1,10
"Alistipes_indistinctus",1.47749330330446,10,"PRJDB4176",9,1,10
"Clostridium_innocuum",1.49111751191797,9,"PRJDB4176",9,1,10
"Lachnospiraceae_bacterium_3_1_46FAA",2.47181745680441,7,"PRJDB4176",9,1,10
"Parvimonas_unclassified",5.41781410895064,2,"PRJDB4176",8,5,10
"Peptostreptococcus_stomatis",6.92703437450146,1,"PRJDB4176",8,5,10
"Anaerotruncus_colihominis",5.2623099788049,3,"PRJDB4176",8,5,10
"Parvimonas_micra",0.709569278279403,10,"PRJDB4176",8,5,10
"Gemella_morbillorum",3.49199965325925,4,"PRJDB4176",8,5,10
"Solobacterium_moorei",2.02609913707443,6,"PRJDB4176",8,5,10
"Odoribacter_splanchnicus",3.24336256687312,5,"PRJDB4176",8,5,10
"Alistipes_indistinctus",1.26835650014196,8,"PRJDB4176",8,5,10
"Clostridium_innocuum",1.19528618452936,9,"PRJDB4176",8,5,10
"Lachnospiraceae_bacterium_3_1_46FAA",1.95310571758551,7,"PRJDB4176",8,5,10
"Parvimonas_unclassified",4.78992155293156,1,"PRJDB4176",8,4,10
"Peptostreptococcus_stomatis",4.18335976384017,2,"PRJDB4176",8,4,10
"Anaerotruncus_colihominis",4.10638725383162,3,"PRJDB4176",8,4,10
"Parvimonas_micra",1.43178680181969,8,"PRJDB4176",8,4,10
"Gemella_morbillorum",2.86829227977006,5,"PRJDB4176",8,4,10
"Solobacterium_moorei",3.02403505615199,4,"PRJDB4176",8,4,10
"Odoribacter_splanchnicus",2.60049885057451,6,"PRJDB4176",8,4,10
"Alistipes_indistinctus",1.02584851678454,10,"PRJDB4176",8,4,10
"Clostridium_innocuum",1.08476123327316,9,"PRJDB4176",8,4,10
"Lachnospiraceae_bacterium_3_1_46FAA",2.51959281266541,7,"PRJDB4176",8,4,10
"Parvimonas_unclassified",4.38756943729364,1,"PRJDB4176",8,3,10
"Peptostreptococcus_stomatis",2.90852133992239,5,"PRJDB4176",8,3,10
"Anaerotruncus_colihominis",3.41074988004252,3,"PRJDB4176",8,3,10
"Parvimonas_micra",1.74457342796434,8,"PRJDB4176",8,3,10
"Gemella_morbillorum",4.04566376797215,2,"PRJDB4176",8,3,10
"Solobacterium_moorei",2.79901793867386,7,"PRJDB4176",8,3,10
"Odoribacter_splanchnicus",3.23586340349592,4,"PRJDB4176",8,3,10
"Alistipes_indistinctus",1.54225624238865,9,"PRJDB4176",8,3,10
"Clostridium_innocuum",1.01819528699573,10,"PRJDB4176",8,3,10
"Lachnospiraceae_bacterium_3_1_46FAA",2.80905026882795,6,"PRJDB4176",8,3,10
"Parvimonas_unclassified",5.66819680005527,1,"PRJDB4176",8,2,10
"Peptostreptococcus_stomatis",3.44979256134978,6,"PRJDB4176",8,2,10
"Anaerotruncus_colihominis",3.66072636372038,5,"PRJDB4176",8,2,10
"Parvimonas_micra",1.14951576473881,9,"PRJDB4176",8,2,10
"Gemella_morbillorum",3.84257422703155,4,"PRJDB4176",8,2,10
"Solobacterium_moorei",3.98652135089385,2,"PRJDB4176",8,2,10
"Odoribacter_splanchnicus",2.86348704902738,7,"PRJDB4176",8,2,10
"Alistipes_indistinctus",1.78477501742841,8,"PRJDB4176",8,2,10
"Clostridium_innocuum",1.12099195562221,10,"PRJDB4176",8,2,10
"Lachnospiraceae_bacterium_3_1_46FAA",3.96429391013234,3,"PRJDB4176",8,2,10
"Parvimonas_unclassified",4.61700421138308,1,"PRJDB4176",8,1,10
"Peptostreptococcus_stomatis",3.42800714314317,3,"PRJDB4176",8,1,10
"Anaerotruncus_colihominis",2.8329975432155,6,"PRJDB4176",8,1,10
"Parvimonas_micra",1.6286619701507,8,"PRJDB4176",8,1,10
"Gemella_morbillorum",3.65157776047754,2,"PRJDB4176",8,1,10
"Solobacterium_moorei",3.25544704114289,4,"PRJDB4176",8,1,10
"Odoribacter_splanchnicus",2.91437687102642,5,"PRJDB4176",8,1,10
"Alistipes_indistinctus",1.25577448267735,9,"PRJDB4176",8,1,10
"Clostridium_innocuum",1.15906060629073,10,"PRJDB4176",8,1,10
"Lachnospiraceae_bacterium_3_1_46FAA",2.4794900195067,7,"PRJDB4176",8,1,10
"Parvimonas_unclassified",5.42768773832604,1,"PRJDB4176",7,5,10
"Peptostreptococcus_stomatis",4.16026229875979,2,"PRJDB4176",7,5,10
"Anaerotruncus_colihominis",2.50096953816903,7,"PRJDB4176",7,5,10
"Parvimonas_micra",2.19530523878582,8,"PRJDB4176",7,5,10
"Gemella_morbillorum",3.34223306785958,3,"PRJDB4176",7,5,10
"Solobacterium_moorei",3.08852373373108,4,"PRJDB4176",7,5,10
"Odoribacter_splanchnicus",2.7463817146378,6,"PRJDB4176",7,5,10
"Alistipes_indistinctus",1.33205062019487,10,"PRJDB4176",7,5,10
"Clostridium_innocuum",1.81516300284454,9,"PRJDB4176",7,5,10
"Lachnospiraceae_bacterium_3_1_46FAA",2.81675822982902,5,"PRJDB4176",7,5,10
"Parvimonas_unclassified",4.82570611254498,1,"PRJDB4176",7,4,10
"Peptostreptococcus_stomatis",4.53227884470887,2,"PRJDB4176",7,4,10
"Anaerotruncus_colihominis",3.19319003571104,6,"PRJDB4176",7,4,10
"Parvimonas_micra",0.855701235480834,9,"PRJDB4176",7,4,10
"Gemella_morbillorum",2.34792981212447,7,"PRJDB4176",7,4,10
"Solobacterium_moorei",3.74167031649728,5,"PRJDB4176",7,4,10
"Odoribacter_splanchnicus",4.38665874749476,3,"PRJDB4176",7,4,10
"Alistipes_indistinctus",1.22038115078702,8,"PRJDB4176",7,4,10
"Clostridium_innocuum",0.743775227497379,10,"PRJDB4176",7,4,10
"Lachnospiraceae_bacterium_3_1_46FAA",4.14784992158226,4,"PRJDB4176",7,4,10
"Parvimonas_unclassified",4.60167459331736,2,"PRJDB4176",7,3,10
"Peptostreptococcus_stomatis",4.63713412237429,1,"PRJDB4176",7,3,10
"Anaerotruncus_colihominis",3.57611117263983,3,"PRJDB4176",7,3,10
"Parvimonas_micra",1.58779749984268,9,"PRJDB4176",7,3,10
"Gemella_morbillorum",1.87285159308235,7,"PRJDB4176",7,3,10
"Solobacterium_moorei",3.44435645312064,4,"PRJDB4176",7,3,10
"Odoribacter_splanchnicus",2.02622378772012,6,"PRJDB4176",7,3,10
"Alistipes_indistinctus",1.59230763833072,8,"PRJDB4176",7,3,10
"Clostridium_innocuum",1.14106260385361,10,"PRJDB4176",7,3,10
"Lachnospiraceae_bacterium_3_1_46FAA",2.94578412830042,5,"PRJDB4176",7,3,10
"Parvimonas_unclassified",3.59746951562131,5,"PRJDB4176",7,2,10
"Peptostreptococcus_stomatis",3.74093385200913,3,"PRJDB4176",7,2,10
"Anaerotruncus_colihominis",5.789918576322,1,"PRJDB4176",7,2,10
"Parvimonas_micra",0.681598734409916,9,"PRJDB4176",7,2,10
"Gemella_morbillorum",4.26591260773031,2,"PRJDB4176",7,2,10
"Solobacterium_moorei",2.86817577496285,6,"PRJDB4176",7,2,10
"Odoribacter_splanchnicus",3.63038332455419,4,"PRJDB4176",7,2,10
"Alistipes_indistinctus",2.16343569183457,8,"PRJDB4176",7,2,10
"Clostridium_innocuum",0.434590136241959,10,"PRJDB4176",7,2,10
"Lachnospiraceae_bacterium_3_1_46FAA",2.86059860699311,7,"PRJDB4176",7,2,10
"Parvimonas_unclassified",3.20652830808829,5,"PRJDB4176",7,1,10
"Peptostreptococcus_stomatis",3.16689286769311,6,"PRJDB4176",7,1,10
"Anaerotruncus_colihominis",4.77261903087396,1,"PRJDB4176",7,1,10
"Parvimonas_micra",0.799320115908271,10,"PRJDB4176",7,1,10
"Gemella_morbillorum",2.80226623701468,7,"PRJDB4176",7,1,10
"Solobacterium_moorei",4.71680548522092,2,"PRJDB4176",7,1,10
"Odoribacter_splanchnicus",3.50895766230477,4,"PRJDB4176",7,1,10
"Alistipes_indistinctus",1.7274085025581,8,"PRJDB4176",7,1,10
"Clostridium_innocuum",1.26294057386765,9,"PRJDB4176",7,1,10
"Lachnospiraceae_bacterium_3_1_46FAA",4.22612972573873,3,"PRJDB4176",7,1,10
"Parvimonas_unclassified",5.13689895867001,1,"PRJDB4176",6,5,10
"Peptostreptococcus_stomatis",3.96352841326958,2,"PRJDB4176",6,5,10
"Anaerotruncus_colihominis",3.65411802059623,3,"PRJDB4176",6,5,10
"Parvimonas_micra",1.58439489402382,8,"PRJDB4176",6,5,10
"Gemella_morbillorum",1.97492270196518,7,"PRJDB4176",6,5,10
"Solobacterium_moorei",3.45582595939498,4,"PRJDB4176",6,5,10
"Odoribacter_splanchnicus",2.62119692205399,5,"PRJDB4176",6,5,10
"Alistipes_indistinctus",1.24428462388639,9,"PRJDB4176",6,5,10
"Clostridium_innocuum",1.09770392948516,10,"PRJDB4176",6,5,10
"Lachnospiraceae_bacterium_3_1_46FAA",2.29976752806663,6,"PRJDB4176",6,5,10
"Parvimonas_unclassified",4.63762584905461,1,"PRJDB4176",6,4,10
"Peptostreptococcus_stomatis",4.40235363094939,2,"PRJDB4176",6,4,10
"Anaerotruncus_colihominis",3.28338804729297,4,"PRJDB4176",6,4,10
"Parvimonas_micra",2.04871678980342,8,"PRJDB4176",6,4,10
"Gemella_morbillorum",3.51302613068265,3,"PRJDB4176",6,4,10
"Solobacterium_moorei",2.87527478569682,5,"PRJDB4176",6,4,10
"Odoribacter_splanchnicus",2.54936816086667,6,"PRJDB4176",6,4,10
"Alistipes_indistinctus",0.972493005693251,9,"PRJDB4176",6,4,10
"Clostridium_innocuum",0.728339836863415,10,"PRJDB4176",6,4,10
"Lachnospiraceae_bacterium_3_1_46FAA",2.48183512799789,7,"PRJDB4176",6,4,10
"Parvimonas_unclassified",4.04124988666949,1,"PRJDB4176",6,3,10
"Peptostreptococcus_stomatis",2.51945917152549,7,"PRJDB4176",6,3,10
"Anaerotruncus_colihominis",3.59993179521451,3,"PRJDB4176",6,3,10
"Parvimonas_micra",1.52068768512712,10,"PRJDB4176",6,3,10
"Gemella_morbillorum",3.00553618505754,5,"PRJDB4176",6,3,10
"Solobacterium_moorei",3.13282573319038,4,"PRJDB4176",6,3,10
"Odoribacter_splanchnicus",2.7991235381834,6,"PRJDB4176",6,3,10
"Alistipes_indistinctus",1.76993856939824,9,"PRJDB4176",6,3,10
"Clostridium_innocuum",1.78484542120658,8,"PRJDB4176",6,3,10
"Lachnospiraceae_bacterium_3_1_46FAA",3.78408320839849,2,"PRJDB4176",6,3,10
"Parvimonas_unclassified",5.0652588452175,1,"PRJDB4176",6,2,10
"Peptostreptococcus_stomatis",3.83662246036328,2,"PRJDB4176",6,2,10
"Anaerotruncus_colihominis",2.22713779946785,6,"PRJDB4176",6,2,10
"Parvimonas_micra",1.46264165608614,8,"PRJDB4176",6,2,10
"Gemella_morbillorum",3.24546319434917,4,"PRJDB4176",6,2,10
"Solobacterium_moorei",3.32419869458467,3,"PRJDB4176",6,2,10
"Odoribacter_splanchnicus",2.1961075776538,7,"PRJDB4176",6,2,10
"Alistipes_indistinctus",1.40510144127003,9,"PRJDB4176",6,2,10
"Clostridium_innocuum",1.03843909014832,10,"PRJDB4176",6,2,10
"Lachnospiraceae_bacterium_3_1_46FAA",3.22071438817392,5,"PRJDB4176",6,2,10
"Parvimonas_unclassified",4.91459150252022,1,"PRJDB4176",6,1,10
"Peptostreptococcus_stomatis",4.0109877788949,2,"PRJDB4176",6,1,10
"Anaerotruncus_colihominis",2.91516675386074,5,"PRJDB4176",6,1,10
"Parvimonas_micra",1.67637620747949,8,"PRJDB4176",6,1,10
"Gemella_morbillorum",3.7027775872145,3,"PRJDB4176",6,1,10
"Solobacterium_moorei",2.97841084930765,4,"PRJDB4176",6,1,10
"Odoribacter_splanchnicus",2.79157422961387,6,"PRJDB4176",6,1,10
"Alistipes_indistinctus",1.31857459840903,9,"PRJDB4176",6,1,10
"Clostridium_innocuum",1.2646707676024,10,"PRJDB4176",6,1,10
"Lachnospiraceae_bacterium_3_1_46FAA",2.40905960090121,7,"PRJDB4176",6,1,10
"Parvimonas_unclassified",5.72256586510053,1,"PRJDB4176",5,5,10
"Peptostreptococcus_stomatis",3.69809491511976,2,"PRJDB4176",5,5,10
"Anaerotruncus_colihominis",3.61924034374247,3,"PRJDB4176",5,5,10
"Parvimonas_micra",1.79538915861235,8,"PRJDB4176",5,5,10
"Gemella_morbillorum",3.25127424006484,4,"PRJDB4176",5,5,10
"Solobacterium_moorei",2.78172970584012,6,"PRJDB4176",5,5,10
"Odoribacter_splanchnicus",3.00895869632345,5,"PRJDB4176",5,5,10
"Alistipes_indistinctus",1.52516500092471,9,"PRJDB4176",5,5,10
"Clostridium_innocuum",1.14520717125789,10,"PRJDB4176",5,5,10
"Lachnospiraceae_bacterium_3_1_46FAA",2.34431451347876,7,"PRJDB4176",5,5,10
